2024-09-29 13:56:38 | EVE69931351 | ERROR | Service started successfully.java.lang.IndexOutOfBoundsExceptionException in thread "main" java.lang.ArrayIndexOutOfBoundsException: Index 5 out of bounds for length 5
2024-09-29 13:56:38 | EVE68665788 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE07199402 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE95275507 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE92503193 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE02343042 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE36967539 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE16363385 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE81708481 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE10582056 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE11437576 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE43986168 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE79509213 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE20105797 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE67332786 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE94535175 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE35167412 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE94848259 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE78236831 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE56628180 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE94163344 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE95700069 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE20678085 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE08879439 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE27459100 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE74091632 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE19371387 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE40073068 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE48619130 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE42833889 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE59689383 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE14066533 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE89708449 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE00547583 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE19492975 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE72901840 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE66247682 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE81656231 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE23530674 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE61231654 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE15127130 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE10637570 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE48260158 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE87659428 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE71225850 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE53510898 | ERROR | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE46842879 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE38558838 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE79555265 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE64536252 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE80712284 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE70505834 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE56053778 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE12272549 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE62333751 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE72629247 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE76774835 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE11832586 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE49186164 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE85768179 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE70725629 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE88177002 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE57947783 | ERROR | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE71310539 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE10811088 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE58401127 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE79746779 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE71565637 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE44745727 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE00893693 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE47837708 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE02554261 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE23479810 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE85250117 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE85905136 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE30207697 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE60271240 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE56244092 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE59854909 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE45715576 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE68490982 | ERROR | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE64466906 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE46926124 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE04160686 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE59492478 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE81666608 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE60671619 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE61666180 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE02289734 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE48607023 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE37146620 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE61978775 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE16102214 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE79645918 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE83414177 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE71509992 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE49944284 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE24665883 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE93740738 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE44374612 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE72631264 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE00995548 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE68254578 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE31730111 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE03096140 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE28872670 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE22220291 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE72546467 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE92837583 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE94664856 | ERROR | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE32662522 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE08052636 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE26937754 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE42248881 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE06693817 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE03685107 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE17444398 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE29831419 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE59471206 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE44847987 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE29322354 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE81617780 | DEBUG | Unhandled exception in module.
2024-09-29 13:56:38 | EVE05150953 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE72292972 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE92645883 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE29923872 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE01288895 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE78935683 | ERROR | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE50167047 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE36258602 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE86571500 | CRITICAL | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE92571787 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE96357796 | ERROR | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE57736469 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE31896717 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE20707115 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE15928214 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE42046931 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE55929617 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE63978317 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE30799555 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE72519630 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE17509581 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE87286439 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE87518012 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE68802995 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE77374648 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE58277403 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE87286738 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE13141393 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE11543634 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE60959216 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE80174680 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE03514667 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE02723123 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE58899429 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE42553719 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE36030351 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE38110104 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE49789591 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE23917788 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE31779714 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE16719239 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE60731439 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE15397276 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE75792566 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE60716351 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE20147327 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE69318999 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE35009604 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE33958014 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE01162329 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE64027870 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE32506413 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE22238299 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE68518612 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE69390731 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE22739455 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE25458738 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE92421609 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE59933013 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE18392768 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE93272004 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE97735896 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE04351031 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE53756389 | INFO | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE00777414 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE91847986 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE17250308 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE18761916 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE22640919 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE53610846 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE05658839 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE13075495 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE59421063 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE47129264 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE27540942 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE55193673 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE42967582 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE76560630 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE87928786 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE49001171 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE00042879 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE11999274 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE03100638 | CRITICAL | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE32947980 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE16335369 | DEBUG | Service started successfully.
